time,l_q0,l_q1,l_q2,l_q3,l_q4,l_q5,l_q6,r_q0,r_q1,r_q2,r_q3,r_q4,r_q5,r_q6,l_pose,l_real_pose,r_pose,r_real_pose
0.0,-5.323648795254337,-5.794013187541851,4.595532273597584,-99.84118494744266,6.098093636277642,16.592897862055676,7.082662416927218,-4.082746003261945,2.5545974712905504,-8.66009417885484,-99.60701874193794,-1.4134652802169436,15.79205818187168,-11.30377695371622,"[[2.220446049250313e-16, -0.0, -1.0, 0.4], [0.0, 1.0, -0.0, 0.25], [1.0, 0.0, 2.220446049250313e-16, -0.20000000000000004], [0.0, 0.0, 0.0, 1.0]]","[[1.8240887689202623e-09, 3.5531629816309167e-09, -1.0000000000000002, 0.40000000012221926], [4.365201080207743e-09, 1.0, 3.5531629895934313e-09, 0.19999999816011732], [1.0000000000000002, -4.365201086689028e-09, 1.8240887689202623e-09, -0.199999998389736], [0.0, 0.0, 0.0, 1.0]]","[[2.220446049250313e-16, -0.0, -1.0, 0.4], [0.0, 1.0, -0.0, -0.25], [1.0, 0.0, 2.220446049250313e-16, -0.20000000000000004], [0.0, 0.0, 0.0, 1.0]]","[[5.228872945739482e-09, 6.423677379682311e-10, -1.0000000000000002, 0.4000000004033628], [6.329104773489831e-10, 1.0000000000000002, 6.423677412776396e-10, -0.20000000059360176], [1.0000000000000002, -6.329104807078423e-10, 5.228872945739482e-09, -0.20000000389874084], [0.0, 0.0, 0.0, 1.0]]"
0.008333333333333333,-3.710998870418838,-1.106948054773045,10.461744402647877,-98.95464005355335,-0.6450954655735429,15.002083625109881,13.157684101075379,-3.6358253815268546,1.130286064115038,-10.45033286409208,-98.75228203901338,0.6351241897981177,14.723106256008004,-13.144722963351635,"[[2.220446049250313e-16, -0.0, -1.0, 0.4], [0.0, 1.0, -0.0, 0.25001290457619], [1.0, 0.0, 2.220446049250313e-16, -0.20196753813912477], [0.0, 0.0, 0.0, 1.0]]","[[2.771816069491173e-05, -0.00011330001560168049, -0.9999999931974051, 0.3998979430577304], [-4.024745995627451e-05, 0.9999999927714979, -0.00011330113113899542, 0.24912850352212232], [0.9999999988059229, 4.025060018144717e-05, 2.7713600456724663e-05, -0.19993439222519377], [0.0, 0.0, 0.0, 1.0]]","[[2.220446049250313e-16, -0.0, -1.0, 0.4], [0.0, 1.0, -0.0, -0.25001290457619], [1.0, 0.0, 2.220446049250313e-16, -0.20196753813912477], [0.0, 0.0, 0.0, 1.0]]","[[5.228872945739482e-09, 6.423677379682311e-10, -1.0000000000000002, 0.4000000004033628], [6.329104773489831e-10, 1.0000000000000002, 6.423677412776396e-10, -0.20000000059360176], [1.0000000000000002, -6.329104807078423e-10, 5.228872945739482e-09, -0.20000000389874084], [0.0, 0.0, 0.0, 1.0]]"
0.016666666666666666,-3.615240045142082,-1.1208067220424123,10.46538830857008,-98.63820421949582,-0.6537445127751889,14.587759227415031,13.159984167278381,-3.61516875504262,1.1221445853460887,-10.464137530178322,-98.6394404837356,0.6523578776519705,14.58874789729739,-13.158486648302857,"[[2.220446049250313e-16, -0.0, -1.0, 0.4], [0.0, 1.0, -0.0, 0.25005161608438553], [1.0, 0.0, 2.220446049250313e-16, -0.20393473774163853], [0.0, 0.0, 0.0, 1.0]]","[[1.606085664079826e-05, -6.217371984222203e-06, -0.9999999998516969, 0.3999689466969165], [-8.273676139967338e-07, 0.99999999998033, -6.217385273254604e-06, 0.24998236937342483], [0.9999999998706823, 8.274674704075868e-07, 1.6060851496468853e-05, -0.2018470094835613], [0.0, 0.0, 0.0, 1.0]]","[[2.220446049250313e-16, -0.0, -1.0, 0.4], [0.0, 1.0, -0.0, -0.25005161608438553], [1.0, 0.0, 2.220446049250313e-16, -0.20393473774163853], [0.0, 0.0, 0.0, 1.0]]","[[4.7262311780260635e-05, 4.481529107169035e-05, -0.999999997878932, 0.39990643475777543], [1.2051577342730512e-05, 0.9999999989231492, 4.4815860703894275e-05, -0.24973003833439822], [0.9999999988105168, -1.2053695418349582e-05, 4.726177163444367e-05, -0.20131110996831025], [0.0, 0.0, 0.0, 1.0]]"
0.025,-3.5254488842092138,-1.1769772372812453,10.418470885387617,-98.34990876481875,-0.6024058227656112,14.201746817603528,13.109078767394276,-3.524658076369373,1.1782911949228265,-10.417400253235217,-98.34059238679086,0.6012795352436466,14.191131849859683,-13.107693946540056,"[[2.220446049250313e-16, -0.0, -1.0, 0.4], [0.0, 1.0, -0.0, 0.2501161278638451], [1.0, 0.0, 2.220446049250313e-16, -0.2059012603291793], [0.0, 0.0, 0.0, 1.0]]","[[4.0302200674580124e-05, -3.200295872011145e-06, -0.9999999991827455, 0.39994219582413915], [2.5230389743327293e-06, 0.9999999999916966, -3.200194190576892e-06, 0.2500315249822798], [0.9999999991846835, -2.522909997402297e-06, 4.030220874867707e-05, -0.20329083590893107], [0.0, 0.0, 0.0, 1.0]]","[[2.220446049250313e-16, -0.0, -1.0, 0.4], [0.0, 1.0, -0.0, -0.2501161278638451], [1.0, 0.0, 2.220446049250313e-16, -0.2059012603291793], [0.0, 0.0, 0.0, 1.0]]","[[4.0396803167253026e-05, 3.6477162204724273e-06, -0.9999999991773962, 0.39994157991513973], [-2.3624587276445384e-06, 0.9999999999905568, 3.6476207876583163e-06, -0.2500293925591185], [0.9999999991812585, 2.3623113734821827e-06, 4.0396811784471076e-05, -0.20329047152228377], [0.0, 0.0, 0.0, 1.0]]"
0.03333333333333333,-3.4365161926776513,-1.2327559771381544,10.372001693369434,-98.05105383768485,-0.5516331313226454,13.80588015236699,13.058808575102983,-3.435813110079963,1.2339655609514812,-10.371042051791047,-98.04157353511687,0.5506413665108184,13.795206274241554,-13.057547551427469,"[[2.220446049250313e-16, -0.0, -1.0, 0.4], [0.0, 1.0, -0.0, 0.25020642881460636], [1.0, 0.0, 2.220446049250313e-16, -0.20786676753987293], [0.0, 0.0, 0.0, 1.0]]","[[3.296960896675971e-05, -2.5197374765447855e-06, -0.9999999994533281, 0.39994907585198225], [2.166129981481052e-06, 0.9999999999944797, -2.519666061449846e-06, 0.25009961311217904], [0.9999999994541565, -2.1660469078921164e-06, 3.29696144246161e-05, -0.20552949364652587], [0.0, 0.0, 0.0, 1.0]]","[[2.220446049250313e-16, -0.0, -1.0, 0.4], [0.0, 1.0, -0.0, -0.25020642881460636], [1.0, 0.0, 2.220446049250313e-16, -0.20786676753987293], [0.0, 0.0, 0.0, 1.0]]","[[4.140267895130778e-05, 3.2784591508694695e-06, -0.9999999991375352, 0.399941687129752], [-2.5089388645026397e-06, 0.999999999991479, 3.2783552768786847e-06, -0.2500738079242275], [0.9999999991397619, 2.508803129647751e-06, 4.140268717650608e-05, -0.2047497890068975], [0.0, 0.0, 0.0, 1.0]]"
0.041666666666666664,-3.34974013337652,-1.2854534479057416,10.328816968568383,-97.74809396685976,-0.5047660274244575,13.408515114381283,13.012247175531005,-3.349764252482027,1.2855854626557932,-10.32894503461532,-97.74808030648143,0.5050398753214926,13.408498038908357,-13.012220708547972,"[[2.220446049250313e-16, -0.0, -1.0, 0.4], [0.0, 1.0, -0.0, 0.2503225033993961], [1.0, 0.0, 2.220446049250313e-16, -0.20983092118655206], [0.0, 0.0, 0.0, 1.0]]","[[3.29960522720274e-05, -2.9011404749595504e-06, -0.9999999994514222, 0.3999480039232866], [1.9999185081515756e-06, 0.9999999999937922, -2.901074487117371e-06, 0.2501850799024386], [0.9999999994536306, -1.9998227830490424e-06, 3.299605807383088e-05, -0.20749457412450614], [0.0, 0.0, 0.0, 1.0]]","[[2.220446049250313e-16, -0.0, -1.0, 0.4], [0.0, 1.0, -0.0, -0.2503225033993961], [1.0, 0.0, 2.220446049250313e-16, -0.20983092118655206], [0.0, 0.0, 0.0, 1.0]]","[[1.0622307157592825e-05, 8.502938020403757e-07, -0.999999999943222, 0.3999802974360538], [-7.260316330070447e-07, 0.9999999999993752, 8.502860899571101e-07, -0.25011192600373683], [0.9999999999433199, 7.260226009658026e-07, 1.0622307774876827e-05, -0.20582988006009517], [0.0, 0.0, 0.0, 1.0]]"
0.05,-3.2645708760776344,-1.3363956667783412,10.287502008052622,-97.4253606983875,-0.46011798795458325,12.992716249599354,12.967745077993788,-3.198077703847091,1.370681295421101,-10.261808543942326,-97.22108340069074,0.433212672194713,12.718993003516509,-12.940358580742975,"[[2.220446049250313e-16, -0.0, -1.0, 0.4], [0.0, 1.0, -0.0, 0.25046433164630333], [1.0, 0.0, 2.220446049250313e-16, -0.21179338331494493], [0.0, 0.0, 0.0, 1.0]]","[[2.3611387928168526e-05, -2.375241958070167e-06, -0.9999999997184303, 0.3999599832427755], [1.3402804154867444e-06, 0.999999999996281, -2.375210312849298e-06, 0.2503066606438762], [0.999999999720353, -1.3402243330972546e-06, 2.3611391111622027e-05, -0.2096182973314095], [0.0, 0.0, 0.0, 1.0]]","[[2.220446049250313e-16, -0.0, -1.0, 0.4], [0.0, 1.0, -0.0, -0.25046433164630333], [1.0, 0.0, 2.220446049250313e-16, -0.21179338331494493], [0.0, 0.0, 0.0, 1.0]]","[[4.181974741684913e-05, 4.192734892119989e-06, -0.9999999991167648, 0.39993654083835894], [-2.2446527239708243e-06, 0.9999999999886915, 4.192641024965708e-06, -0.2502791132109649], [0.9999999991230352, 2.2444773867995942e-06, 4.18197568276546e-05, -0.20917703893833978], [0.0, 0.0, 0.0, 1.0]]"
0.058333333333333334,-3.1376535815809268,-1.4036668402440313,10.235956277933829,-96.98760021410303,-0.40554669747688543,12.420377986777197,12.912841456124287,-3.1376939223857123,1.4037962936731443,-10.23608092888618,-96.98752508202216,0.40581598302099847,12.420312246206436,-12.912809866499375,"[[2.220446049250313e-16, -0.0, -1.0, 0.4], [0.0, 1.0, -0.0, 0.2506318891522157], [1.0, 0.0, 2.220446049250313e-16, -0.21375381626182413], [0.0, 0.0, 0.0, 1.0]]","[[2.3013005246041995e-05, -2.585513214621559e-06, -0.9999999997318583, 0.3999605799201147], [1.196399082206775e-06, 0.9999999999959419, -2.585485682565988e-06, 0.2504460854804548], [0.9999999997344851, -1.1963395820903944e-06, 2.3013008339234364e-05, -0.2115838305544124], [0.0, 0.0, 0.0, 1.0]]","[[2.220446049250313e-16, -0.0, -1.0, 0.4], [0.0, 1.0, -0.0, -0.2506318891522157], [1.0, 0.0, 2.220446049250313e-16, -0.21375381626182413], [0.0, 0.0, 0.0, 1.0]]","[[4.230452273656926e-06, 4.594980157253955e-07, -0.999999999990946, 0.39999096330039496], [-2.4384226964976545e-07, 0.9999999999998648, 4.5949698416640955e-07, -0.25032026996330714], [0.999999999991022, 2.438403257674963e-07, 4.230452385678429e-06, -0.20980710088943968], [0.0, 0.0, 0.0, 1.0]]"
0.06666666666666667,-3.1018347889129108,-1.425435186737391,10.2183787861048,-96.80828042763352,-0.3865766474699684,12.20041089078329,12.893830478343203,-3.1019404434016344,1.4259296284002765,-10.21808508797049,-96.80205812529964,0.386351251227358,12.19399222051077,-12.89331394528722,"[[2.220446049250313e-16, -0.0, -1.0, 0.4], [0.0, 1.0, -0.0, 0.25082514708701864], [1.0, 0.0, 2.220446049250313e-16, -0.21571188271310526], [0.0, 0.0, 0.0, 1.0]]","[[2.2991459024734873e-05, -2.8415226596749497e-06, -0.9999999997316593, 0.39995991580131585], [1.0721970639273244e-06, 0.9999999999953882, -2.841498009049473e-06, 0.2506109908805503], [0.9999999997351217, -1.0721317334545663e-06, 2.2991462071297875e-05, -0.21354417364262337], [0.0, 0.0, 0.0, 1.0]]","[[2.220446049250313e-16, -0.0, -1.0, 0.4], [0.0, 1.0, -0.0, -0.25082514708701864], [1.0, 0.0, 2.220446049250313e-16, -0.21571188271310526], [0.0, 0.0, 0.0, 1.0]]","[[3.8999934889760723e-05, 4.822317588405061e-06, -0.9999999992278753, 0.3999420065660204], [-1.6631183376366403e-06, 0.9999999999869901, 4.822252730558821e-06, -0.25053131031882314], [0.9999999992381198, 1.6629302688099912e-06, 3.899994290934572e-05, -0.21262111710203357], [0.0, 0.0, 0.0, 1.0]]"
0.075,-3.0238229295339636,-1.4648072785994004,10.189146430230792,-96.50284802832888,-0.3559355383992185,11.811779103425089,12.862718966673794,-3.0239430981746738,1.464939400071158,-10.189253151936573,-96.50233576414114,0.35618035799228115,11.811331726034453,-12.862663471386787,"[[2.220446049250313e-16, -0.0, -1.0, 0.4], [0.0, 1.0, -0.0, 0.2510440721985556], [1.0, 0.0, 2.220446049250313e-16, -0.21766724576188576], [0.0, 0.0, 0.0, 1.0]]","[[4.021219850985913e-05, -5.381235465317425e-06, -0.9999999991770109, 0.399936385342661], [1.6149489326453976e-06, 0.9999999999842175, -5.38117052901408e-06, 0.2507575408195594], [0.9999999991901857, -1.614732542618784e-06, 4.021220719968577e-05, -0.2150684198445668], [0.0, 0.0, 0.0, 1.0]]","[[2.220446049250313e-16, -0.0, -1.0, 0.4], [0.0, 1.0, -0.0, -0.2510440721985556], [1.0, 0.0, 2.220446049250313e-16, -0.21766724576188576], [0.0, 0.0, 0.0, 1.0]]","[[6.361057847792395e-06, 8.171285977659302e-07, -0.9999999999794348, 0.3999866731422359], [-2.9923778275937613e-07, 0.9999999999996216, 8.17126694313579e-07, -0.25062741349392725], [0.9999999999797239, 2.992325849630507e-07, 6.361058092263505e-06, -0.21371402917950935], [0.0, 0.0, 0.0, 1.0]]"
