time,l_q0,l_q1,l_q2,l_q3,l_q4,l_q5,l_q6,r_q0,r_q1,r_q2,r_q3,r_q4,r_q5,r_q6,l_pose,r_pose
0.0,-0.07056298052593646,-0.021362888190882293,-0.25461606985893137,-2.041352919598586,-0.14532212911698975,0.24802546245178442,0.541577777589773,-0.03919175283240782,0.07721654580857636,0.19888666563019763,-1.9602688322071322,-0.14098090029815108,0.53071940772152,-0.2919003178573396,"[[0.04675566567362399, 0.5434792446327636, -0.8381194535272508, 0.3390389084815979], [0.22818866653127884, 0.8110403886821764, 0.5386496267453841, 0.09884709864854813], [0.9724936196161359, -0.21643428235763698, -0.08609507085914703, -0.14030694961547852], [0.0, 0.0, 0.0, 1.0]]",
0.003995180130004883,-0.07057390442478262,-0.021355756152964592,-0.2546683513195962,-2.0413484587535082,-0.14534675875135708,0.24802200405682792,0.5415293013622526,-0.039247352593151125,0.07719696116979033,0.19897007959808377,-1.9602225767973422,-0.14086656027378122,0.5308669046600425,-0.291787066404237,"[[0.04675566567362399, 0.5434792446327636, -0.8381194535272508, 0.3390389084815979], [0.22818866653127884, 0.8110403886821764, 0.5386496267453841, 0.09884709864854813], [0.9724936196161359, -0.21643428235763698, -0.08609507085914703, -0.14030694961547852], [0.0, 0.0, 0.0, 1.0]]","[[0.037819568000277914, -0.11678073473494292, -0.9924373734755455, 0.3423612117767334], [-0.3610840872935504, 0.9244469379761526, -0.12254036383942837, -0.1682402342557907], [0.931766044766419, 0.36298776682042977, -0.007205481181799256, -0.16491281986236572], [0.0, 0.0, 0.0, 1.0]]"
0.007981061935424805,-0.07058815439176214,-0.019721182016860697,-0.25242617702067527,-2.040567800668725,-0.14614696968621232,0.24992062071300686,0.5432284819292289,-0.03659681332211803,0.07757533266894365,0.1936922501692685,-1.962652661278371,-0.13879470300370486,0.5267712259016728,-0.2983299966949905,"[[0.04956705689455543, 0.5388215037342572, -0.8409604592276415, 0.33972638845443726], [0.22984549715832597, 0.8132427348726399, 0.5346094851505265, 0.09987319260835648], [0.9719640704814422, -0.21978999360849655, -0.0835356474968812, -0.1407994031906128], [0.0, 0.0, 0.0, 1.0]]","[[0.037819568000277914, -0.11678073473494292, -0.9924373734755455, 0.3423612117767334], [-0.3610840872935504, 0.9244469379761526, -0.12254036383942837, -0.1682402342557907], [0.931766044766419, 0.36298776682042977, -0.007205481181799256, -0.16491281986236572], [0.0, 0.0, 0.0, 1.0]]"
0.011990547180175781,-0.07060642572782483,-0.018098982757654494,-0.2502125100772917,-2.0397733949459433,-0.1469674861517559,0.2517861698866002,0.5449249399436463,-0.03403768961176794,0.07793124486395694,0.18856270647857165,-1.9650028939115467,-0.1367047391136619,0.5229783921149638,-0.30466614863841024,"[[0.04956705689455543, 0.5388215037342572, -0.8409604592276415, 0.33972638845443726], [0.22984549715832597, 0.8132427348726399, 0.5346094851505265, 0.09987319260835648], [0.9719640704814422, -0.21978999360849655, -0.0835356474968812, -0.1407994031906128], [0.0, 0.0, 0.0, 1.0]]","[[0.04283475938844411, -0.10927606633916392, -0.9930880750032058, 0.3421999514102936], [-0.35589786502146, 0.9271252936826304, -0.11736864780282344, -0.16963902115821838], [0.9335426573335044, 0.35846538346029344, 0.0008220701697841393, -0.16462922096252441], [0.0, 0.0, 0.0, 1.0]]"
0.01599287986755371,-0.07062662163258854,-0.01650229246857396,-0.24803522678232248,-2.0389704129203428,-0.1477934131048731,0.25361395053478164,0.5466103242907795,-0.03152438427277304,0.07827024272553249,0.18350185651815965,-1.9673279401712662,-0.13472567684530773,0.5194084598530289,-0.310863630703886,"[[0.051470673900800734, 0.5303483815613689, -0.8462159085620136, 0.3404924273490906], [0.23190822366877303, 0.8178290872077583, 0.5266632319725, 0.10096925497055054], [0.9713749767844506, -0.22335213966327175, -0.08089793683924568, -0.1412874460220337], [0.0, 0.0, 0.0, 1.0]]","[[0.046879595274117614, -0.10184981123380879, -0.9936945805923332, 0.3419514000415802], [-0.3483313399063078, 0.9306775258953948, -0.11182406016731607, -0.17098911106586456], [0.9361984731807735, 0.3513772313979163, 0.008152304528416143, -0.1643662452697754], [0.0, 0.0, 0.0, 1.0]]"
0.019967079162597656,-0.07064564967288375,-0.01491706943418207,-0.2458549961555927,-2.0381654581483115,-0.14859721707081244,0.2554527705782265,0.5482881557511236,-0.031543577174379236,0.07826191150913668,0.18353107959169224,-1.9673185948506164,-0.13477104833118256,0.5195015698595589,-0.31080698916859434,"[[0.051470673900800734, 0.5303483815613689, -0.8462159085620136, 0.3404924273490906], [0.23190822366877303, 0.8178290872077583, 0.5266632319725, 0.10096925497055054], [0.9713749767844506, -0.22335213966327175, -0.08089793683924568, -0.1412874460220337], [0.0, 0.0, 0.0, 1.0]]","[[0.046879595274117614, -0.10184981123380879, -0.9936945805923332, 0.3419514000415802], [-0.3483313399063078, 0.9306775258953948, -0.11182406016731607, -0.17098911106586456], [0.9361984731807735, 0.3513772313979163, 0.008152304528416143, -0.1643662452697754], [0.0, 0.0, 0.0, 1.0]]"
0.02396225929260254,-0.07066541023465585,-0.013420908529596529,-0.24375213419217456,-2.0373401838082668,-0.1493538754098034,0.2572331886161005,0.5499168009169308,-0.026615684498787803,0.07888267732625878,0.17356315158588942,-1.9719250863852102,-0.13104622062534627,0.5128444098844237,-0.3228573029215921,"[[0.053568516772468155, 0.5238567427857881, -0.8501203015154164, 0.3411800265312195], [0.23249291884842374, 0.8214031338562626, 0.5208108431824849, 0.10201722383499146], [0.9711217517366904, -0.22554601465992544, -0.07779163563575864, -0.1417829990386963], [0.0, 0.0, 0.0, 1.0]]","[[0.0488206749006424, -0.0958731547855187, -0.9941955943845848, 0.3416014015674591], [-0.342049992447498, 0.933589921102354, -0.10682538033055217, -0.17238253355026245], [0.9384126727452653, 0.34527988271483834, 0.012785078158349894, -0.16403329372406006], [0.0, 0.0, 0.0, 1.0]]"
0.027971744537353516,-0.07066438627537054,-0.013460050105260926,-0.2437833165927641,-2.037337198600698,-0.14932445192961696,0.2572141157303588,0.549890040657462,-0.026656768694195476,0.07884494556194008,0.17362694790128474,-1.9719189135758977,-0.13115465881746674,0.5130747577727829,-0.3226875958971368,"[[0.053568516772468155, 0.5238567427857881, -0.8501203015154164, 0.3411800265312195], [0.23249291884842374, 0.8214031338562626, 0.5208108431824849, 0.10201722383499146], [0.9711217517366904, -0.22554601465992544, -0.07779163563575864, -0.1417829990386963], [0.0, 0.0, 0.0, 1.0]]","[[0.0488206749006424, -0.0958731547855187, -0.9941955943845848, 0.3416014015674591], [-0.342049992447498, 0.933589921102354, -0.10682538033055217, -0.17238253355026245], [0.9384126727452653, 0.34527988271483834, 0.012785078158349894, -0.16403329372406006], [0.0, 0.0, 0.0, 1.0]]"
0.03196120262145996,-0.07068040491802903,-0.012015741770135525,-0.24170498677284868,-2.036512334101706,-0.1500174484957128,0.2589979299598388,0.5514771255528612,-0.024308765156838844,0.07906634527149115,0.16883690703206455,-1.9741803943014855,-0.129565803056173,0.5103167513586054,-0.32826580567443164,"[[0.05494987788232458, 0.5199747956442945, -0.8524122962600855, 0.34182530641555786], [0.23395057276479234, 0.8232330305839581, 0.5172567127245208, 0.10297974944114685], [0.9706944114517932, -0.22784553813982392, -0.0764118467649541, -0.14224493503570557], [0.0, 0.0, 0.0, 1.0]]","[[0.04614287254072347, -0.09270796153046204, -0.9946235816541638, 0.341267466545105], [-0.33307340011632824, 0.9372786141081163, -0.10281492922001749, -0.1735159307718277], [0.941771174674952, 0.33602683435171554, 0.012370171661131968, -0.1636500358581543], [0.0, 0.0, 0.0, 1.0]]"
0.0359954833984375,-0.07069715781945089,-0.01053446463520918,-0.23960225621825382,-2.03569352634528,-0.1507402488989872,0.2607943813199749,0.5530869531161144,-0.02196515563367417,0.07928966017447359,0.16405813590753504,-1.9764332722737425,-0.1279762893402441,0.5075548197078568,-0.3338376670813454,"[[0.05494987788232458, 0.5199747956442945, -0.8524122962600855, 0.34182530641555786], [0.23395057276479234, 0.8232330305839581, 0.5172567127245208, 0.10297974944114685], [0.9706944114517932, -0.22784553813982392, -0.0764118467649541, -0.14224493503570557], [0.0, 0.0, 0.0, 1.0]]","[[0.04614287254072347, -0.09270796153046204, -0.9946235816541638, 0.341267466545105], [-0.33307340011632824, 0.9372786141081163, -0.10281492922001749, -0.1735159307718277], [0.941771174674952, 0.33602683435171554, 0.012370171661131968, -0.1636500358581543], [0.0, 0.0, 0.0, 1.0]]"
