time,l_q0,l_q1,l_q2,l_q3,l_q4,l_q5,l_q6,r_q0,r_q1,r_q2,r_q3,r_q4,r_q5,r_q6,l_pose,r_pose,l_real_pose,r_real_pose
0.0040104389190673,-0.0781220613329943,-0.2480796711926538,0.104226516763321,-2.0971797171935007,-0.2979069620846555,0.5340650824485946,0.295746603933035,0.0732094017515318,0.2415155342176685,-0.2389724727345248,-2.27177340247272,0.1590892299210811,0.6690335750824499,-0.3173783288148726,"[[-0.004766808270481426, 0.3337806725780974, -0.9426387113588246, 0.3435858190059662], [0.12236905607694144, 0.9357596371052401, 0.3307260432435096, 0.1446363776922226], [0.9924732196153965, -0.11377330169236706, -0.04530501261744441, -0.11520004272460938], [0.0, 0.0, 0.0, 1.0]]","[[0.04743247496033398, -0.03711509494188571, -0.998184667306903, 0.3042650520801544], [-0.189415233197131, 0.98084364197985, -0.045471083345142785, -0.21670621633529663], [0.9807507480252127, 0.19122818755392534, 0.03949367712466101, -0.11037015914916992], [0.0, 0.0, 0.0, 1.0]]","[[-0.00139543239193618, 0.34163055705682976, -0.9398332912030088, 0.34508149059194454], [0.12987551917698859, 0.9319359980735941, 0.3385670465551569, 0.14433048026908207], [0.9915293249757907, -0.12158888921120344, -0.045669899643402845, -0.11583241952808555], [0.0, 0.0, 0.0, 1.0]]","[[0.04925281814737392, -0.033154862325131415, -0.9982359014825822, 0.3060035146912384], [-0.1831682816025368, 0.9821984778604979, -0.041659701190661674, -0.21686681703847546], [0.9818470046393765, 0.18489701239534137, 0.042303123855827574, -0.11699958250729096], [0.0, 0.0, 0.0, 1.0]]"
0.007946491241455,-0.0764183425094656,-0.2483237556483535,0.1029514888790694,-2.100181966388176,-0.2933874133338192,0.5362154047945613,0.2904374698188927,0.0689780445181066,0.240186664212075,-0.2407048348547729,-2.2716787273557606,0.1631365561106793,0.6787430065550062,-0.3241241210521196,"[[-0.004766808270481426, 0.3337806725780974, -0.9426387113588246, 0.3435858190059662], [0.12236905607694144, 0.9357596371052401, 0.3307260432435096, 0.1446363776922226], [0.9924732196153965, -0.11377330169236706, -0.04530501261744441, -0.11520004272460938], [0.0, 0.0, 0.0, 1.0]]","[[0.04743247496033398, -0.03711509494188571, -0.998184667306903, 0.3042650520801544], [-0.189415233197131, 0.98084364197985, -0.045471083345142785, -0.21670621633529663], [0.9807507480252127, 0.19122818755392534, 0.03949367712466101, -0.11037015914916992], [0.0, 0.0, 0.0, 1.0]]","[[-0.0027378658333024886, 0.33850854892273985, -0.9409593330197115, 0.3444993598334183], [0.12688553327109656, 0.9334749415427097, 0.3354468586204741, 0.14448549343136985], [0.9919135877369503, -0.11847571826351574, -0.04550756689558072, -0.11557776675438919], [0.0, 0.0, 0.0, 1.0]]","[[0.05536934485867295, -0.03312124647157785, -0.9979164387272565, 0.3064573356427197], [-0.1862179964027965, 0.9815709354891172, -0.04291102910380412, -0.21693547231146718], [0.9809470390727777, 0.18820595536589282, 0.04818116747404666, -0.11670875261952011], [0.0, 0.0, 0.0, 1.0]]"
0.0120580196380615,-0.0762891644084331,-0.248360124269135,0.1028753729985365,-2.1003397627911364,-0.2931394254747425,0.5362180516858137,0.2901325329031106,0.0690248524360065,0.240238866858307,-0.2406915359641181,-2.2716794695824327,0.163144484765547,0.6786815511990261,-0.3240701572756812,"[[-0.004766808270481426, 0.3337806725780974, -0.9426387113588246, 0.3435858190059662], [0.12236905607694144, 0.9357596371052401, 0.3307260432435096, 0.1446363776922226], [0.9924732196153965, -0.11377330169236706, -0.04530501261744441, -0.11520004272460938], [0.0, 0.0, 0.0, 1.0]]","[[0.04743247496033398, -0.03711509494188571, -0.998184667306903, 0.3042650520801544], [-0.189415233197131, 0.98084364197985, -0.045471083345142785, -0.21670621633529663], [0.9807507480252127, 0.19122818755392534, 0.03949367712466101, -0.11037015914916992], [0.0, 0.0, 0.0, 1.0]]","[[-0.0028742493156647675, 0.3383614442294223, -0.9410118340115873, 0.34446302807577567], [0.12676118851189339, 0.9335480138071601, 0.335290481528717, 0.1444908748181272], [0.9919291001769853, -0.11832007004598251, -0.0455743485569477, -0.11556711197883578], [0.0, 0.0, 0.0, 1.0]]","[[0.05536216610302641, -0.03313775594329005, -0.9979162889217834, 0.3064512122361054], [-0.1862061950860017, 0.9815725488340925, -0.04292533385935997, -0.21692953757041028], [0.980949684477229, 0.18819463463761815, 0.048171527042835394, -0.11671954163743362], [0.0, 0.0, 0.0, 1.0]]"
0.0160961151123046,-0.0753006539599633,-0.2485242988999484,0.1020883027635853,-2.102091592074088,-0.2904561569652211,0.5375021884108144,0.2869873829228748,0.0663358663712718,0.2393837261809135,-0.2418467783554716,-2.271641770889178,0.1657699612626149,0.6845964312504234,-0.3283091527267873,"[[-0.004766808270481426, 0.3337806725780974, -0.9426387113588246, 0.3435858190059662], [0.12236905607694144, 0.9357596371052401, 0.3307260432435096, 0.1446363776922226], [0.9924732196153965, -0.11377330169236706, -0.04530501261744441, -0.11520004272460938], [0.0, 0.0, 0.0, 1.0]]","[[0.04743247496033398, -0.03711509494188571, -0.998184667306903, 0.3042650520801544], [-0.189415233197131, 0.98084364197985, -0.045471083345142785, -0.21670621633529663], [0.9807507480252127, 0.19122818755392534, 0.03949367712466101, -0.11037015914916992], [0.0, 0.0, 0.0, 1.0]]","[[-0.0036285894193633372, 0.33653759703376196, -0.9416630390546118, 0.34412162950433167], [0.1250095664514265, 0.9344349089183541, 0.3334726514879053, 0.14456768775693035], [0.9921489009389933, -0.11650685292071364, -0.045461099723380416, -0.1154193714164803], [0.0, 0.0, 0.0, 1.0]]","[[0.058975872915989325, -0.03314046438022726, -0.9977091540296, 0.3067328367330157], [-0.18804455176681534, 0.9811875074585679, -0.04370722775537929, -0.21698663865241888], [0.9803882358354851, 0.1901914425727561, 0.05163450597690894, -0.11650007915914568], [0.0, 0.0, 0.0, 1.0]]"
0.0200011730194091,-0.0753006539599633,-0.2485242988999484,0.1020883027635853,-2.102091592074088,-0.2904561569652211,0.5375021884108144,0.2869873829228748,0.0646015517138565,0.2387749443087576,-0.2426129547011716,-2.27162657178434,0.1674342551690477,0.6882535139697143,-0.3310127353649462,"[[-0.004766808270481426, 0.3337806725780974, -0.9426387113588246, 0.3435858190059662], [0.12236905607694144, 0.9357596371052401, 0.3307260432435096, 0.1446363776922226], [0.9924732196153965, -0.11377330169236706, -0.04530501261744441, -0.11520004272460938], [0.0, 0.0, 0.0, 1.0]]","[[0.04743247496033398, -0.03711509494188571, -0.998184667306903, 0.3042650520801544], [-0.189415233197131, 0.98084364197985, -0.045471083345142785, -0.21670621633529663], [0.9807507480252127, 0.19122818755392534, 0.03949367712466101, -0.11037015914916992], [0.0, 0.0, 0.0, 1.0]]","[[-0.0036285894193633372, 0.33653759703376196, -0.9416630390546118, 0.34412162950433167], [0.1250095664514265, 0.9344349089183541, 0.3334726514879053, 0.14456768775693035], [0.9921489009389933, -0.11650685292071364, -0.045461099723380416, -0.1154193714164803], [0.0, 0.0, 0.0, 1.0]]","[[0.06112555731528152, -0.033137989956869715, -0.9975798413483076, 0.3069132941028888], [-0.18916252756506619, 0.9809515732020484, -0.0441763420579587, -0.21703680652725557], [0.9800414299447201, 0.1914050277658468, 0.05369274567261012, -0.11633517809320836], [0.0, 0.0, 0.0, 1.0]]"
0.0239739418029785,-0.0746977866747666,-0.2486393613807579,0.1015882571861045,-2.1031517320291115,-0.2888107237419324,0.5382741268903448,0.2850614981060967,0.0635117231766864,0.2384009659803464,-0.243119870768482,-2.271620618537613,0.1684976937418068,0.6904819628659515,-0.3326848453809948,"[[0.0023622976248614536, 0.33918070820794555, -0.9407182717102334, 0.3431888222694397], [0.11669301012238799, 0.9342003859406145, 0.33712368694142997, 0.14442934095859528], [0.9931652233835557, -0.11057163328794385, -0.03737315846337641, -0.11467325687408447], [0.0, 0.0, 0.0, 1.0]]","[[0.06993364234929261, -0.025812583248706764, -0.9972176273079962, 0.30503273010253906], [-0.17117541131668013, 0.984527093255755, -0.03748841428947078, -0.2167891412973404], [0.9827554447716516, 0.17332083888385208, 0.06443308606819326, -0.10957884788513184], [0.0, 0.0, 0.0, 1.0]]","[[-0.004082629145734262, 0.33543928676235024, -0.9420529799515655, 0.34391309187411595], [0.12395578737729387, 0.9349650503144644, 0.33237827466028336, 0.14460632922802777], [0.9922793431866522, -0.11541594164948535, -0.04539675647256164, -0.11533101241868207], [0.0, 0.0, 0.0, 1.0]]","[[0.06240478579529035, -0.03314134948511778, -0.9975005231397872, 0.3070253365327131], [-0.18983631592354, 0.9808084430341057, -0.04446314462103568, -0.21707364626264053], [0.9798305036415339, 0.1921365374605218, 0.054915709102766386, -0.11622372228354912], [0.0, 0.0, 0.0, 1.0]]"
0.027980089187622,-0.0750544683068642,-0.2471435443782678,0.1012286608964492,-2.105048879992713,-0.291573353489557,0.5430990620946501,0.2865954066768494,0.0589311366277974,0.2348545882579127,-0.2425009292955911,-2.2729766672484626,0.1652728544049294,0.7078330657264975,-0.3272997096693059,"[[0.0023622976248614536, 0.33918070820794555, -0.9407182717102334, 0.3431888222694397], [0.11669301012238799, 0.9342003859406145, 0.33712368694142997, 0.14442934095859528], [0.9931652233835557, -0.11057163328794385, -0.03737315846337641, -0.11467325687408447], [0.0, 0.0, 0.0, 1.0]]","[[0.06993364234929261, -0.025812583248706764, -0.9972176273079962, 0.30503273010253906], [-0.17117541131668013, 0.984527093255755, -0.03748841428947078, -0.2167891412973404], [0.9827554447716516, 0.17332083888385208, 0.06443308606819326, -0.10957884788513184], [0.0, 0.0, 0.0, 1.0]]","[[-0.0015094587409192894, 0.33691970413183947, -0.9415321739069905, 0.3436264898870849], [0.12104843772976973, 0.9346713229649473, 0.33427053975804927, 0.14452724506635997], [0.9926454539549817, -0.11346643113568546, -0.042194451623871476, -0.115090079228565], [0.0, 0.0, 0.0, 1.0]]","[[0.07213809464995585, -0.028635199130822256, -0.9969835107317533, 0.3073273710020389], [-0.1830282871742699, 0.9822332438304455, -0.04145480440640427, -0.21722268353572047], [0.9804574143706226, 0.18546665491418773, 0.06561538326196531, -0.11591839894808623], [0.0, 0.0, 0.0, 1.0]]"
0.0319693088531494,-0.0752917733590065,-0.2462354705194627,0.1010289871398365,-2.106203243065844,-0.2932716097328317,0.5460239210524254,0.2875674140483026,0.0558919898814735,0.2326543021729801,-0.2420511507049546,-2.272898370929991,0.1631522447619715,0.7184784557800716,-0.3239141566615534,"[[0.0023622976248614536, 0.33918070820794555, -0.9407182717102334, 0.3431888222694397], [0.11669301012238799, 0.9342003859406145, 0.33712368694142997, 0.14442934095859528], [0.9931652233835557, -0.11057163328794385, -0.03737315846337641, -0.11467325687408447], [0.0, 0.0, 0.0, 1.0]]","[[0.06993364234929261, -0.025812583248706764, -0.9972176273079962, 0.30503273010253906], [-0.17117541131668013, 0.984527093255755, -0.03748841428947078, -0.2167891412973404], [0.9827554447716516, 0.17332083888385208, 0.06443308606819326, -0.10957884788513184], [0.0, 0.0, 0.0, 1.0]]","[[3.5784573694130906e-05, 0.3378175115855117, -0.9412116274173609, 0.34345357060577125], [0.11930563567618717, 0.9344876528072553, 0.33540869405351936, 0.14448254854052364], [0.9928575748894527, -0.11230385397197687, -0.040270092719979056, -0.11493657159845765], [0.0, 0.0, 0.0, 1.0]]","[[0.0787862842003198, -0.025784937891800377, -0.9965580055369694, 0.3076784184490563], [-0.17897600027268523, 0.983056766493567, -0.03958516360461628, -0.21730773609216658], [0.9806937915314331, 0.18147873382060073, 0.07283650473885556, -0.11595301056476254], [0.0, 0.0, 0.0, 1.0]]"
0.0359754562377929,-0.0754458106698193,-0.245684127496377,0.1009185845590201,-2.106907116228968,-0.2943108933541619,0.547797519006624,0.2881768691038243,0.0538941013516714,0.2312941410426686,-0.2417354953323777,-2.2728650011155263,0.1617802394299273,0.7250197275256265,-0.3217995077995126,"[[0.0023622976248614536, 0.33918070820794555, -0.9407182717102334, 0.3431888222694397], [0.11669301012238799, 0.9342003859406145, 0.33712368694142997, 0.14442934095859528], [0.9931652233835557, -0.11057163328794385, -0.03737315846337641, -0.11467325687408447], [0.0, 0.0, 0.0, 1.0]]","[[0.06993364234929261, -0.025812583248706764, -0.9972176273079962, 0.30503273010253906], [-0.17117541131668013, 0.984527093255755, -0.03748841428947078, -0.2167891412973404], [0.9827554447716516, 0.17332083888385208, 0.06443308606819326, -0.10957884788513184], [0.0, 0.0, 0.0, 1.0]]","[[0.0009641939149971357, 0.33835997706461374, -0.9410162571661173, 0.3433490864805273], [0.11826047762591066, 0.9343746233467184, 0.33609302682050624, 0.1444576909673342], [0.9929821396992927, -0.11160909087754514, -0.039113694170994695, -0.11483923223449186], [0.0, 0.0, 0.0, 1.0]]","[[0.08274005583724936, -0.024102614849682555, -0.9962796530680815, 0.30790374630216893], [-0.176516714532711, 0.983546202081695, -0.03845410070787568, -0.21734082738726052], [0.980813913365133, 0.17904170555510773, 0.07712415329384065, -0.11592993355213216], [0.0, 0.0, 0.0, 1.0]]"
0.0400145053863525,-0.0755443935298682,-0.2453493271801976,0.1008579469201605,-2.107336845499236,-0.2949451785683419,0.5488732513515564,0.2885565920047978,0.0525893526065611,0.2304553838917092,-0.2415187956995806,-2.272850564298436,0.1609015684277472,0.7290438661127445,-0.3204839103716836,"[[0.0023622976248614536, 0.33918070820794555, -0.9407182717102334, 0.3431888222694397], [0.11669301012238799, 0.9342003859406145, 0.33712368694142997, 0.14442934095859528], [0.9931652233835557, -0.11057163328794385, -0.03737315846337641, -0.11467325687408447], [0.0, 0.0, 0.0, 1.0]]","[[0.06993364234929261, -0.025812583248706764, -0.9972176273079962, 0.30503273010253906], [-0.17117541131668013, 0.984527093255755, -0.03748841428947078, -0.2167891412973404], [0.9827554447716516, 0.17332083888385208, 0.06443308606819326, -0.10957884788513184], [0.0, 0.0, 0.0, 1.0]]","[[0.001522124917861578, 0.3386869891783525, -0.9408978725116967, 0.34328588841647767], [0.11763354427555668, 0.9343057109748003, 0.3365043650549623, 0.1444440859774122], [0.9930559059775562, -0.1111933532239011, -0.038418820933491526, -0.1147776980427827], [0.0, 0.0, 0.0, 1.0]]","[[0.08509866284016321, -0.023105939701848502, -0.9961045794158919, 0.30804905238968794], [-0.1750238581459106, 0.9838393039568158, -0.03777397344056212, -0.21734939884050752], [0.9808796392333446, 0.17755658123613066, 0.07967931850361765, -0.11589124181512288], [0.0, 0.0, 0.0, 1.0]]"
