time,l_q0,l_q1,l_q2,l_q3,l_q4,l_q5,l_q6,r_q0,r_q1,r_q2,r_q3,r_q4,r_q5,r_q6,l_pose,l_real_pose,r_pose,r_real_pose
0.0,-3.5223349582779226,-0.0010208401192070887,9.592181920356154,-98.85958431087428,0.13144425583318475,14.858904077086198,14.135241265655115,-3.5220636717018263,-0.0009797915535779882,-9.590708307042723,-98.85952283917175,-0.1324159302838984,14.858910907275368,-14.137033336538597,"[[2.220446049250313e-16, -0.0, -1.0, 0.4], [0.0, 1.0, -0.0, 0.25], [1.0, 0.0, 2.220446049250313e-16, -0.2], [0.0, 0.0, 0.0, 1.0]]","[[-0.0008616259672976079, 5.188730329822806e-05, -0.9999996274541308, 0.4000759827450151], [-0.0005271188529460683, 0.9999998597030317, 5.2341494809754794e-05, 0.25002794175181536], [0.9999994898730736, 0.0005271637553612123, -0.0008615984956382161, -0.20016785274543833], [0.0, 0.0, 0.0, 1.0]]","[[2.220446049250313e-16, -0.0, -1.0, 0.4], [0.0, 1.0, -0.0, -0.25], [1.0, 0.0, 2.220446049250313e-16, -0.2], [0.0, 0.0, 0.0, 1.0]]","[[-0.0008608643655336756, -5.4621765691995517e-05, -0.9999996279644343, 0.4000762840496407], [0.000530151953546049, 0.9999998579526408, -5.5078167349280934e-05, -0.2500287751535161], [0.9999994889255945, -0.0005301991711422569, -0.0008608352854144741, -0.20016753181338431], [0.0, 0.0, 0.0, 1.0]]"
0.008333333333333333,-3.5172381430532123,0.0010208294887246768,9.586004868025523,-98.84786370625854,0.13665961219259193,14.844504330768517,14.137233973345467,-3.517017015678833,0.0009797788386872604,-9.587010613380807,-98.84667525334295,-0.1357893900634368,14.842909481597319,-14.13565705342084,"[[2.220446049250313e-16, -0.0, -1.0, 0.4], [0.0, 1.0, -0.0, 0.25], [1.0, 0.0, 2.220446049250313e-16, -0.2003125], [0.0, 0.0, 0.0, 1.0]]","[[-0.0008222433700291187, 5.4198287568417983e-05, -0.9999996604891354, 0.40007326950330296], [-0.0005275408846493903, 0.9999998593579664, 5.463206548886256e-05, 0.2500288192870251], [0.9999995228081139, 0.0005275856263971675, -0.0008222146625744831, -0.20026262929355085], [0.0, 0.0, 0.0, 1.0]]","[[2.220446049250313e-16, -0.0, -1.0, 0.4], [0.0, 1.0, -0.0, -0.25], [1.0, 0.0, 2.220446049250313e-16, -0.2003125], [0.0, 0.0, 0.0, 1.0]]","[[-0.0008285313668699446, -5.38551718559604e-05, -0.9999996553176378, 0.4000737132330981], [0.0005275540223502353, 0.9999998593695412, -5.42922780511091e-05, -0.25002869275279926], [0.9999995176111474, -0.000527598823367013, -0.0008285028388406723, -0.2002444657422714], [0.0, 0.0, 0.0, 1.0]]"
0.016666666666666666,-3.507171724877083,-0.0010208159400706227,9.577143551351078,-98.82179970438577,0.1448917643908159,14.811389866125003,14.135955020423381,-3.505329708235295,-0.000979768937747759,-9.573922263383771,-98.81728494934438,-0.1476188374788625,14.805389544939146,-14.137761605458849,"[[2.220446049250313e-16, -0.0, -1.0, 0.4], [0.0, 1.0, -0.0, 0.25], [1.0, 0.0, 2.220446049250313e-16, -0.200625], [0.0, 0.0, 0.0, 1.0]]","[[-0.0007621597767262789, 6.076051073613902e-05, -0.9999997077102748, 0.4000694524829991], [-0.000531058731112227, 0.9999998571177067, 6.116527153645135e-05, 0.25003102251701076], [0.9999995685444564, 0.0005311051935989141, -0.0007621274004275258, -0.20045495100764973], [0.0, 0.0, 0.0, 1.0]]","[[2.220446049250313e-16, -0.0, -1.0, 0.4], [0.0, 1.0, -0.0, -0.25], [1.0, 0.0, 2.220446049250313e-16, -0.200625], [0.0, 0.0, 0.0, 1.0]]","[[-0.0007718840593598508, -6.018680286094119e-05, -0.9999997002862289, 0.4000701187274433], [0.0005308582156421461, 0.9999998572587949, -6.0596573425866334e-05, -0.2500307933702664], [0.9999995611921806, -0.0005309048300657076, -0.0007718519985214223, -0.2004446777179664], [0.0, 0.0, 0.0, 1.0]]"
0.025,-3.4917794666956357,0.0010208032251798947,9.559850366146252,-98.78180211660617,0.1609277812417497,14.759623862405476,14.138168001714465,-3.493070372448768,-0.0009797598705715844,-9.56114468699397,-98.78493034324603,-0.15964470619377902,14.763498287212167,-14.138156048883417,"[[2.220446049250313e-16, -0.0, -1.0, 0.4], [0.0, 1.0, -0.0, 0.25], [1.0, 0.0, 2.220446049250313e-16, -0.20093750000000002], [0.0, 0.0, 0.0, 1.0]]","[[-0.0007092717701506213, 6.463546166740828e-05, -0.9999997463778745, 0.4000656877119894], [-0.0005311973535746222, 0.9999998568013804, 6.501223218750908e-05, 0.2500322429141753], [0.9999996073813868, 0.0005312433301922254, -0.0007092373343977054, -0.20072161848399175], [0.0, 0.0, 0.0, 1.0]]","[[2.220446049250313e-16, -0.0, -1.0, 0.4], [0.0, 1.0, -0.0, -0.25], [1.0, 0.0, 2.220446049250313e-16, -0.20093750000000002], [0.0, 0.0, 0.0, 1.0]]","[[-0.0007225951314959178, -6.103955650370007e-05, -0.9999997370651899, 0.40006627734999645], [0.0005280898443689155, 0.9999998586742689, -6.142115917753436e-05, -0.25003112717798004], [0.9999995994886162, -0.0005281340881463049, -0.0007225627950046554, -0.20068242389770244], [0.0, 0.0, 0.0, 1.0]]"
0.03333333333333333,-3.4769255127981507,0.0010207864456929505,9.543874553677592,-98.74114883066626,0.17639789290756414,14.70615201894074,14.138508657399319,-3.4744591741775412,0.000979744237509214,-9.542179812989783,-98.73297992441891,-0.17840836976192798,14.69485659360083,-14.136886487471441,"[[2.220446049250313e-16, -0.0, -1.0, 0.4], [0.0, 1.0, -0.0, 0.25], [1.0, 0.0, 2.220446049250313e-16, -0.20125], [0.0, 0.0, 0.0, 1.0]]","[[-0.0006732243100991409, 6.505362110670643e-05, -0.9999997712685011, 0.4000626711163936], [-0.0005280004780581774, 0.9999998584685632, 6.540908961826574e-05, 0.250032280402439], [0.9999996339921948, 0.0005280443922770692, -0.0006731898664736335, -0.20104876088956564], [0.0, 0.0, 0.0, 1.0]]","[[2.220446049250313e-16, -0.0, -1.0, 0.4], [0.0, 1.0, -0.0, -0.25], [1.0, 0.0, 2.220446049250313e-16, -0.20125], [0.0, 0.0, 0.0, 1.0]]","[[-0.0006827842211012403, -6.720208909096232e-05, -0.9999997646447658, 0.40006370012932774], [0.0005309559752041124, 0.999999856760377, -6.7564623728617e-05, -0.2500328974102486], [0.99999962594566, -0.0005310019822998309, -0.0006827484419487106, -0.20104147671496522], [0.0, 0.0, 0.0, 1.0]]"
0.041666666666666664,-3.4624416697763154,0.0010207745645655492,9.527939722343952,-98.70044090321298,0.19211266408388253,14.652111562227597,14.138746006472978,-3.459842142466891,-0.0009797386096067607,-9.524894311747772,-98.69247007245157,-0.19516523837456254,14.641142278420558,-14.13877503477695,"[[2.220446049250313e-16, -0.0, -1.0, 0.4], [0.0, 1.0, -0.0, 0.25], [1.0, 0.0, 2.220446049250313e-16, -0.2015625], [0.0, 0.0, 0.0, 1.0]]","[[-0.0006552648861544719, 6.967122129394727e-05, -0.9999997828869014, 0.40006167503369333], [-0.0005309902714692607, 0.9999998565733139, 7.001916578309634e-05, 0.2500335907194169], [0.999999644338567, 0.0005310360372850129, -0.0006552277974312681, -0.20131348682014766], [0.0, 0.0, 0.0, 1.0]]","[[2.220446049250313e-16, -0.0, -1.0, 0.4], [0.0, 1.0, -0.0, -0.25], [1.0, 0.0, 2.220446049250313e-16, -0.2015625], [0.0, 0.0, 0.0, 1.0]]","[[-0.0006677512457377022, -6.629892108973805e-05, -0.9999997748563383, 0.40006217336659095], [0.0005278803009601149, 0.9999998584499782, -6.665141943983541e-05, -0.2500324860544434], [0.9999996377252653, -0.000527924688679572, -0.0006677161533229503, -0.2013154851539232], [0.0, 0.0, 0.0, 1.0]]"
0.05,-3.446088489356012,0.0010207697704264222,9.509949004070139,-98.65443274896377,0.20978720596410536,14.591261406911954,14.139047388570104,-3.4443354786168463,0.0009797300635326649,-9.508920206826405,-98.64790308811725,-0.21123639334712488,14.58199454775554,-14.137378261091682,"[[2.220446049250313e-16, -0.0, -1.0, 0.4], [0.0, 1.0, -0.0, 0.25], [1.0, 0.0, 2.220446049250313e-16, -0.201875], [0.0, 0.0, 0.0, 1.0]]","[[-0.0006343150459062752, 7.167965462174126e-05, -0.999999796253204, 0.40006008298626516], [-0.0005310080038971349, 0.9999998564220525, 7.201648536962028e-05, 0.25003410892120137], [0.9999996578374025, 0.0005310535768461788, -0.0006342768923621733, -0.20159295300212438], [0.0, 0.0, 0.0, 1.0]]","[[2.220446049250313e-16, -0.0, -1.0, 0.4], [0.0, 1.0, -0.0, -0.25], [1.0, 0.0, 2.220446049250313e-16, -0.201875], [0.0, 0.0, 0.0, 1.0]]","[[-0.0006472408804545915, -7.09660123445796e-05, -0.9999997880215117, 0.4000609658886892], [0.0005308490228278022, 0.9999998565571178, -7.130960447003593e-05, -0.2500338134964354], [0.9999996496392176, -0.0005308950647904106, -0.0006472031153741953, -0.20161825512845866], [0.0, 0.0, 0.0, 1.0]]"
0.058333333333333334,-3.4320752890566735,-0.001020758827282763,9.49562865870156,-98.61388191586141,0.22423361634763767,14.537506110596661,14.137568652614796,-3.430476384460656,-0.000979718390846095,-9.4922033188328,-98.60868414190303,-0.22756301340290155,14.52986483646271,-14.139226681035817,"[[2.220446049250313e-16, -0.0, -1.0, 0.4], [0.0, 1.0, -0.0, 0.25], [1.0, 0.0, 2.220446049250313e-16, -0.20218750000000002], [0.0, 0.0, 0.0, 1.0]]","[[-0.0006173045921680775, 7.060812796647287e-05, -0.9999998069747478, 0.4000584204729979], [-0.0005279440783026565, 0.9999998581216964, 7.093403394471537e-05, 0.2500336980367277], [0.9999996701049909, 0.0005279877643010126, -0.0006172672274427637, -0.20186911038803748], [0.0, 0.0, 0.0, 1.0]]","[[2.220446049250313e-16, -0.0, -1.0, 0.4], [0.0, 1.0, -0.0, -0.25], [1.0, 0.0, 2.220446049250313e-16, -0.20218750000000002], [0.0, 0.0, 0.0, 1.0]]","[[-0.0006453244159596583, -6.907091679418258e-05, -0.9999997893927813, 0.4000603864709378], [0.0005277727882610787, 0.9999998583189535, -6.941150629305109e-05, -0.2500330993165836], [0.9999996525060809, -0.0005278174700480791, -0.0006452878707792209, -0.2018419785344289], [0.0, 0.0, 0.0, 1.0]]"
0.06666666666666667,-3.4152781463403197,0.0010207538247028044,9.475623888396239,-98.56633696904895,0.24370880686844476,14.474598360793552,14.13958355841995,-3.4124895081682505,-0.0009797034873266354,-9.472108902294622,-98.55705474196691,-0.2474243764160788,14.461550991931535,-14.139546846153161,"[[2.220446049250313e-16, -0.0, -1.0, 0.4], [0.0, 1.0, -0.0, 0.25], [1.0, 0.0, 2.220446049250313e-16, -0.2025], [0.0, 0.0, 0.0, 1.0]]","[[-0.0006011971483800838, 7.24173268739211e-05, -0.9999998166588433, 0.40005713765210715], [-0.0005279281383479196, 0.999999858000761, 7.273471881730757e-05, 0.25003412396404656], [0.9999996799268838, 0.0005279717694625051, -0.0006011588318659, -0.20220869973789207], [0.0, 0.0, 0.0, 1.0]]","[[2.220446049250313e-16, -0.0, -1.0, 0.4], [0.0, 1.0, -0.0, -0.25], [1.0, 0.0, 2.220446049250313e-16, -0.2025], [0.0, 0.0, 0.0, 1.0]]","[[-0.0006196985901041896, -7.4036805450932e-05, -0.9999998052460856, 0.4000588106609593], [0.0005308948649271632, 0.9999998563101746, -7.436580409491672e-05, -0.2500345538168751], [0.9999996670620946, -0.0005309408459172597, -0.000619659195300104, -0.20221437159081324], [0.0, 0.0, 0.0, 1.0]]"
0.075,-3.4008645262008885,-0.0010207431942203928,9.460585519391165,-98.52375073957391,0.2589905013627021,14.418032441634798,14.138092869633596,-3.395603786436098,-0.0009796935863871342,-9.45271458014637,-98.50697579497236,-0.26699252154262154,14.39458781730873,-14.13972272352429,"[[2.220446049250313e-16, -0.0, -1.0, 0.4], [0.0, 1.0, -0.0, 0.25], [1.0, 0.0, 2.220446049250313e-16, -0.2028125], [0.0, 0.0, 0.0, 1.0]]","[[-0.0005891550889660646, 7.659109828484086e-05, -0.999999823515027, 0.40005654414266895], [-0.0005310398433452486, 0.9999998560412222, 7.690396565742492e-05, 0.25003529824883625], [0.9999996854464336, 0.0005310850579874249, -0.000589114331227325, -0.2024967768106286], [0.0, 0.0, 0.0, 1.0]]","[[2.220446049250313e-16, -0.0, -1.0, 0.4], [0.0, 1.0, -0.0, -0.25], [1.0, 0.0, 2.220446049250313e-16, -0.2028125], [0.0, 0.0, 0.0, 1.0]]","[[-0.0006238232900537266, -7.210535463524732e-05, -0.999999802822641, 0.4000585899952714], [0.0005277771576942196, 0.9999998581022405, -7.243459836904986e-05, -0.2500337258239151], [0.9999996661478318, -0.0005278222400179817, -0.0006237851459756083, -0.20256702132642393], [0.0, 0.0, 0.0, 1.0]]"
