time,l_q0,l_q1,l_q2,l_q3,l_q4,l_q5,l_q6,r_q0,r_q1,r_q2,r_q3,r_q4,r_q5,r_q6,l_pose,l_real_pose,r_pose,r_real_pose
0.0,-13.360737941137042,9.921172495881803,-7.445330520816086,-97.64430924242141,-5.864309921366445,19.03311442418425,32.08524051295802,2.4178690369379425,-12.834162799527617,-2.835252505607313,-111.010210806571,-6.1528457133249335,28.947588212037566,-34.35770250642921,,"[[0.07526871077675584, 0.33564882377255667, -0.9389752330482974, 0.4240062081229218], [0.05354440096093452, 0.9389274457230181, 0.3399238867655286, 0.1610940586021139], [0.9957246699282587, -0.07586249908979026, 0.05269974315034015, -0.17330480880096907], [0.0, 0.0, 0.0, 1.0]]","[[0.08983598702854517, 0.03936949431608282, -0.9951781440284464, 0.3632180988788605], [-0.1618178296937431, 0.9865184651778052, 0.024419415562927857, -0.25187334418296814], [0.9827229952676462, 0.1588438251255746, 0.09499554616750222, -0.17160868644714355], [0.0, 0.0, 0.0, 1.0]]","[[0.09149598006210125, 0.043881386452813344, -0.9948381323388517, 0.3662330079433432], [-0.15148062839462997, 0.988015473572749, 0.0296486627351846, -0.2555498711084415], [0.9842164928782914, 0.14798597198314287, 0.09704662406575959, -0.17298786033344524], [0.0, 0.0, 0.0, 1.0]]"
0.024951457977294922,-13.149669727858017,9.905954834411016,-7.487560726680628,-98.0863454251263,-6.002640461966244,19.146707300270734,32.00690848846173,2.555983145918417,-12.76678554468638,-2.675603663947435,-111.36230705828515,-6.500662851524078,28.967600666305703,-34.472442854296254,,"[[0.07520021793357762, 0.3407209770255432, -0.9371521450850454, 0.4221426015070743], [0.04813285692194619, 0.9374774843468929, 0.3447016020083937, 0.15991525498940368], [0.9960061020431924, -0.07102944570655798, 0.054098637093232205, -0.17287873408720728], [0.0, 0.0, 0.0, 1.0]]","[[0.0967455945908669, 0.035645602926341155, -0.9946706394175296, 0.36190301179885864], [-0.16782762785087724, 0.9856332773235141, 0.018998156817336326, -0.2501860558986664], [0.9810576829408183, 0.16509522592893555, 0.10133799444565034, -0.17143797874450684], [0.0, 0.0, 0.0, 1.0]]","[[0.08983505794085378, 0.0393702140214325, -0.9951781994259473, 0.3632180245156249], [-0.16181752670132274, 0.9865184928070954, 0.024420307161949414, -0.25187330515955514], [0.9827231300915994, 0.15884347514935532, 0.09499473661969904, -0.1716084890085134], [0.0, 0.0, 0.0, 1.0]]"
0.056911468505859375,-12.81363551975079,9.868814827025425,-7.574586728216699,-98.74564992532929,-5.9001073696933055,19.344396880513,32.053111303102284,2.880172738787783,-12.625706279832475,-2.325210904100961,-112.33082788259296,-6.174697196027097,29.718750720277857,-35.10447782423797,"[[0.07348099741477532, 0.34669059324724516, -0.9350968803139081, 0.4179864823818207], [0.048349896522287966, 0.9352906942947884, 0.3505618414372238, 0.15794886648654938], [0.9961239031994034, -0.07097147116585925, 0.051963638780783805, -0.171403169631958], [0.0, 0.0, 0.0, 1.0]]","[[0.07348081860253547, 0.3466921568874701, -0.9350963146383453, 0.41798634287418746], [0.04835034130603025, 0.9352900811808367, 0.3505634158612883, 0.15794866355936688], [0.9961238948007882, -0.07097191273636355, 0.051963196682366763, -0.1714029334449419], [0.0, 0.0, 0.0, 1.0]]","[[0.0967455945908669, 0.035645602926341155, -0.9946706394175296, 0.36190301179885864], [-0.16782762785087724, 0.9856332773235141, 0.018998156817336326, -0.2501860558986664], [0.9810576829408183, 0.16509522592893555, 0.10133799444565034, -0.17143797874450684], [0.0, 0.0, 0.0, 1.0]]","[[0.09674463516341675, 0.035646294756776886, -0.994670707941684, 0.36190293309174254], [-0.16782737068267234, 0.9856333043023988, 0.01899902891403593, -0.25018600896398274], [0.9810578215461302, 0.16509491548817748, 0.1013371583532578, -0.17143777070223898], [0.0, 0.0, 0.0, 1.0]]"
0.08547329902648926,-12.309581219382189,9.842778999682983,-7.644982072897436,-99.6521048206492,-5.483546085045275,19.58292416180277,32.60821443732756,3.0298486504857958,-12.552619840618753,-2.1518017925844464,-112.59911771319106,-6.113501689271544,29.56033131266858,-35.42639830019901,"[[0.07348099741477532, 0.34669059324724516, -0.9350968803139081, 0.4179864823818207], [0.048349896522287966, 0.9352906942947884, 0.3505618414372238, 0.15794886648654938], [0.9961239031994034, -0.07097147116585925, 0.051963638780783805, -0.171403169631958], [0.0, 0.0, 0.0, 1.0]]","[[0.07313603433101967, 0.3441618604894296, -0.936057548587044, 0.4147170278331916], [0.061789100099174876, 0.9352043826926052, 0.3486758805846448, 0.15734261006994776], [0.9954060616609014, -0.08333892474107021, 0.047131688191026755, -0.17005169755690025], [0.0, 0.0, 0.0, 1.0]]","[[0.09555995065755385, 0.029738519821017398, -0.9949793546949508, 0.36083170771598816], [-0.17371187347078088, 0.9847140054008379, 0.012748042308914007, -0.24843652546405792], [0.9801492135616889, 0.17162152547478826, 0.09926515576026318, -0.1712496280670166], [0.0, 0.0, 0.0, 1.0]]","[[0.09669079718798124, 0.023949096463771913, -0.9950262963950863, 0.3597904292891674], [-0.16924508012465297, 0.9855471483049261, 0.007274704229604995, -0.2468676634822278], [0.9808195514939294, 0.16769990830825576, 0.09934660618586899, -0.17106227625746329], [0.0, 0.0, 0.0, 1.0]]"
0.10877656936645508,-11.990461120980854,9.835213711403547,-7.6818044764866205,-100.27516150692693,-5.458106191707916,19.85274907741683,32.55532486748957,3.2715073600666056,-12.432980539569517,-1.8494865208622806,-113.11946201473013,-6.025895975429668,29.63789835597783,-34.65205292380549,"[[0.07296455378977479, 0.34504236045585546, -0.9357467303610045, 0.4169406592845917], [0.05436815570031689, 0.935476365074918, 0.349182007027803, 0.15779921412467957], [0.9958515338824383, -0.07635273326653116, 0.049497298782103016, -0.17090153694152832], [0.0, 0.0, 0.0, 1.0]]","[[0.07281296930706022, 0.34551353723979195, -0.935584665909364, 0.4124409621246457], [0.061178426818484594, 0.9347608239948613, 0.34997057307217094, 0.15671039935583964], [0.9954674638543967, -0.0827199946113106, 0.046924736534159794, -0.16923963483233304], [0.0, 0.0, 0.0, 1.0]]","[[0.09555995065755385, 0.029738519821017398, -0.9949793546949508, 0.36083170771598816], [-0.17371187347078088, 0.9847140054008379, 0.012748042308914007, -0.24843652546405792], [0.9801492135616889, 0.17162152547478826, 0.09926515576026318, -0.1712496280670166], [0.0, 0.0, 0.0, 1.0]]","[[0.09931695113689437, 0.01918289118958251, -0.9948709262524864, 0.3579787654258175], [-0.15547097472400628, 0.987834165434518, 0.0035267008175917797, -0.24446678993255344], [0.9828351434677329, 0.15432329145627383, 0.10109106033108378, -0.17106713874408624], [0.0, 0.0, 0.0, 1.0]]"
0.13391542434692383,-11.863648413755811,9.83140929603585,-7.695960897315119,-100.50504518382205,-5.447467745188798,19.99166146475655,32.57310384989911,3.4775214468032343,-12.323298800556513,-1.5594980330446955,-113.55890955573959,-6.349513326512635,29.972270266795803,-33.97598030919012,"[[0.07296455378977479, 0.34504236045585546, -0.9357467303610045, 0.4169406592845917], [0.05436815570031689, 0.935476365074918, 0.349182007027803, 0.15779921412467957], [0.9958515338824383, -0.07635273326653116, 0.049497298782103016, -0.17090153694152832], [0.0, 0.0, 0.0, 1.0]]","[[0.0736086349781781, 0.34556100853009253, -0.9355048681008105, 0.4115826846847713], [0.061364387389216485, 0.9347027601413465, 0.35009307640182596, 0.15652540327237016], [0.9953974989003116, -0.08317655659988546, 0.04759705469029102, -0.16906320395673363], [0.0, 0.0, 0.0, 1.0]]","[[0.09669171284969363, 0.023948377178947364, -0.9950262247281162, 0.35979050397872925], [-0.16924537346584795, 0.9855471045525379, 0.0072738070166164515, -0.24686770141124725], [0.9808194106085985, 0.16770026815304798, 0.09934738967279283, -0.17106246948242188], [0.0, 0.0, 0.0, 1.0]]","[[0.10059331715780356, 0.019698535126844482, -0.9947326033950262, 0.35711775757566866], [-0.15388712726738368, 0.9880803173491481, 0.004004813179077665, -0.2436270653707838], [0.9829545953931861, 0.1526736852933855, 0.10242562772253178, -0.1711121153159886], [0.0, 0.0, 0.0, 1.0]]"
0.15654444694519043,-11.608821739785451,9.8147248514408,-7.746086801860196,-100.99380669063899,-5.305994036910325,20.38435636089726,32.69132076405369,3.4775214468032343,-12.323298800556513,-1.5594980330446955,-113.55890955573959,-6.349513326512635,29.972270266795803,-33.97598030919012,"[[0.07313620434248724, 0.34416030021602884, -0.9360581089705847, 0.4147171676158905], [0.061788689059988466, 0.9352049929952418, 0.34867431649179126, 0.1573428064584732], [0.9954060746844086, -0.08333851949718499, 0.04713212969297387, -0.1700519323348999], [0.0, 0.0, 0.0, 1.0]]","[[0.07633431279024716, 0.34349403678052615, -0.9360474984673907, 0.4098352650773325], [0.06368277136380071, 0.9351903054593756, 0.3483727848242827, 0.1561891134701431], [0.9950465201799698, -0.08620289595494271, 0.04951245708621965, -0.16870535653982505], [0.0, 0.0, 0.0, 1.0]]","[[0.09669171284969363, 0.023948377178947364, -0.9950262247281162, 0.35979050397872925], [-0.16924537346584795, 0.9855471045525379, 0.0072738070166164515, -0.24686770141124725], [0.9808194106085985, 0.16770026815304798, 0.09934738967279283, -0.17106246948242188], [0.0, 0.0, 0.0, 1.0]]","[[0.0988343110712715, 0.02366787081770541, -0.9948224016607304, 0.35759283030913236], [-0.16009002023963925, 0.987073324307729, 0.007578776930396228, -0.24459948801539713], [0.9821420286164008, 0.1585120952200343, 0.10134570190301972, -0.17124310279500035], [0.0, 0.0, 0.0, 1.0]]"
0.18019676208496094,-11.019939051246231,9.732398020053699,-7.929386027294889,-101.96046287330338,-4.648683525058154,20.906123049330997,32.609208229851795,3.8427843822464722,-12.209646160314794,-1.3354001667068118,-113.98603543548633,-6.76794779054054,29.84935076739767,-34.66725009470878,"[[0.07313620434248724, 0.34416030021602884, -0.9360581089705847, 0.4147171676158905], [0.061788689059988466, 0.9352049929952418, 0.34867431649179126, 0.1573428064584732], [0.9954060746844086, -0.08333851949718499, 0.04713212969297387, -0.1700519323348999], [0.0, 0.0, 0.0, 1.0]]","[[0.0784487801061054, 0.3375658183587572, -0.9380272422353451, 0.407722640175396], [0.06578842937891974, 0.9371230038533025, 0.3427424079521212, 0.1558684447500959], [0.9947450283664248, -0.08859906277577581, 0.05130823145982827, -0.16834499196056504], [0.0, 0.0, 0.0, 1.0]]","[[0.09791626115665392, 0.020288379220794947, -0.9949878328249522, 0.35885533690452576], [-0.16127118397412216, 0.9869009668412922, 0.0042528657758339194, -0.24552997946739197], [0.9820407379639027, 0.16004644112355523, 0.09990558374283981, -0.17102563381195068], [0.0, 0.0, 0.0, 1.0]]","[[0.09740918305536572, 0.02046478521300324, -0.9950339911895835, 0.35503533985961916], [-0.17070363069696512, 0.9853160106158269, 0.003553827652844621, -0.24224721622792497], [0.9804956509456636, 0.16950973951457074, 0.09947224078275296, -0.1712141286123268], [0.0, 0.0, 0.0, 1.0]]"
0.2008037567138672,-11.019939051246231,9.732398020053699,-7.929386027294889,-101.96046287330338,-4.648683525058154,20.906123049330997,32.609208229851795,4.2081358967055085,-12.102602581868707,-1.1153611402832082,-114.47418905546715,-6.55036058858556,29.77332393174626,-35.013738761114354,"[[0.07375375983340288, 0.3456117933850331, -0.9354746769333834, 0.4131193459033966], [0.06317949395113318, 0.9345258783317594, 0.3502423935966814, 0.15686428546905518], [0.9952731958887046, -0.08493451007355671, 0.04708921897897039, -0.16945958137512207], [0.0, 0.0, 0.0, 1.0]]","[[0.07625602539232551, 0.3378497746437854, -0.9381058300450483, 0.40610087929984295], [0.06796769854564505, 0.9368955938339874, 0.3429388257530326, 0.15537118428070704], [0.9947690237164474, -0.08991204606505149, 0.04848106255665946, -0.16816723073500275], [0.0, 0.0, 0.0, 1.0]]","[[0.09791626115665392, 0.020288379220794947, -0.9949878328249522, 0.35885533690452576], [-0.16127118397412216, 0.9869009668412922, 0.0042528657758339194, -0.24552997946739197], [0.9820407379639027, 0.16004644112355523, 0.09990558374283981, -0.17102563381195068], [0.0, 0.0, 0.0, 1.0]]","[[0.09973049236506626, 0.012099539486077171, -0.9949409178623856, 0.3527890226755581], [-0.17620235601612508, 0.9843375114448352, -0.005691510955429774, -0.23992174490364124], [0.9792888024617601, 0.1758785510140845, 0.10030043203395433, -0.17140678437047085], [0.0, 0.0, 0.0, 1.0]]"
0.22393488883972168,-10.429472612593214,9.687290597001288,-8.0215389395767,-102.74493059004686,-4.692218297054169,20.73680948999555,32.95044789588022,4.2081358967055085,-12.102602581868707,-1.1153611402832082,-114.47418905546715,-6.55036058858556,29.77332393174626,-35.013738761114354,"[[0.07375375983340288, 0.3456117933850331, -0.9354746769333834, 0.4131193459033966], [0.06317949395113318, 0.9345258783317594, 0.3502423935966814, 0.15686428546905518], [0.9952731958887046, -0.08493451007355671, 0.04708921897897039, -0.16945958137512207], [0.0, 0.0, 0.0, 1.0]]","[[0.07536292093839647, 0.34415590275819463, -0.9358830828390505, 0.402452100193538], [0.07579580581560211, 0.9338597296887942, 0.34951538032872864, 0.15415149513558699], [0.9942713040052984, -0.09727651238744328, 0.044292823000335435, -0.16780759734915657], [0.0, 0.0, 0.0, 1.0]]","[[0.09931790292122089, 0.01918219431050963, -0.9948708446731992, 0.35797885060310364], [-0.1554712363447021, 0.9878341273549454, 0.003525833567172426, -0.2444668412208557], [0.982835005903219, 0.15432362182869958, 0.10109189342816671, -0.17106735706329346], [0.0, 0.0, 0.0, 1.0]]","[[0.10370218551421378, 0.010462268226316976, -0.9945533659201684, 0.35173856845189866], [-0.17387653006596454, 0.9847367983137523, -0.007771122119761373, -0.23889241756201987], [0.9792919937443558, 0.17373537057934146, 0.10393850103721708, -0.17193305969135214], [0.0, 0.0, 0.0, 1.0]]"
